#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BD5874
#Date Time: 2025-04-06 20:24:29.192
#Trace: Trace 1
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 8193
#Rate: 40000 Hz
#Samples: 16384
#Channel: C1
#Type: Sample
#Window: Blackman-Harris
#Channel: C1
#Range: 5.20963 V
#Offset: 4.3754e-05 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.22099 V
#Offset: 0.000263673 V
#Attenuation: 1 X
#Channel: F1
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Channel: F2
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Frequency (Hz),Trace 1 (dBV),Phase (deg)
0,-48.93665821204766,180
2.44140625,-52.1689244326775,1.171838095432181
4.8828125,-62.23112288819269,4.309297286658081
7.32421875,-76.98189403465241,17.06991147736848
9.765625,-84.06207211014321,32.8514672881128
12.20703125,-87.7001885958399,127.1848489067964
14.6484375,-79.40857494176912,163.2081152719953
17.08984375,-76.47327179538672,160.1447678301917
19.53125,-74.94946795240602,153.5568584399477
21.97265625,-76.09850371451371,164.6894901585098
24.4140625,-79.99479034189866,33.78387071302833
26.85546875,-76.55598109927841,76.47477709480853
29.296875,-73.61987567893974,70.34715640156993
31.73828125,-75.32062494912945,58.94582329942118
34.1796875,-82.90383375217758,13.69154980525982
36.62109375,-81.59334269123684,135.6081562701219
39.0625,-87.78067590677927,98.52594880903035
41.50390625,-81.12347344124409,159.244237644631
43.9453125,-73.3369464948086,143.8348626082675
46.38671875,-68.87945073359302,152.5274658200497
48.828125,-66.18383187802709,170.425121641701
51.26953125,-66.72245467105368,8.795242543225317
53.7109375,-71.05343880169174,55.93939764666849
56.15234375,-71.0951506581754,121.3249194980697
58.59375,-72.05728796854393,9.384832869993943
61.03515625,-68.84332376216697,48.97865482514929
63.4765625,-71.17039067688398,43.61684821740528
65.91796875,-77.01138020241102,13.48103549410716
68.359375,-80.45541659670323,20.15542951260194
70.80078125,-77.15589987657887,55.73209280128368
73.2421875,-75.91808022433332,71.26653143779336
75.68359375,-77.79513026956616,92.0416119436815
78.125,-96.49650091416186,116.8390278887441
80.56640625,-73.68728987451854,112.8696450370991
83.0078125,-68.64286969762529,113.6089082541257
85.44921875,-69.35921216975005,106.9653559669703
87.890625,-72.91765676019453,99.18720278115109
90.33203125,-77.69871771826507,107.9214356339515
92.7734375,-82.66980409210881,127.6107432191754
95.21484375,-85.53985974646167,121.4227625574119
97.65625,-87.25098017037639,25.10851004443782
100.09765625,-75.35334937090731,164.7138789508663
102.5390625,-73.84446987727958,167.3498876328925
104.98046875,-85.72132008559471,27.22685559343342
107.421875,-81.61878207895883,143.3766392469034
109.86328125,-93.87862557845406,73.50779362438618
112.3046875,-79.94335073017452,64.27530848900608
114.74609375,-72.23333117209054,25.91688840083719
117.1875,-72.01474067789134,28.16392032303958
119.62890625,-79.69695020313202,54.31433267327153
122.0703125,-86.25984207247717,104.8991567114479
124.51171875,-74.14217925104577,116.7119049560343
126.953125,-74.37040192232274,120.556904067062
129.39453125,-84.00081618123254,76.96326503575546
131.8359375,-76.70524332494382,175.7922815521479
134.27734375,-75.33396223265883,167.0921970088519
136.71875,-80.89312667863722,165.1485082619563
139.16015625,-84.4221467461679,161.7951683638969
141.6015625,-80.47802445908692,136.582036104169
144.04296875,-77.70240509378169,82.68203231896271
146.484375,-73.59321375530628,63.09493047360157
148.92578125,-77.96457483211314,94.37736900408157
151.3671875,-80.48360582942733,13.47992595674493
153.80859375,-83.20944784249674,103.5595631455103
156.25,-82.90642385208685,135.9663237874618
158.69140625,-79.42095605400836,59.44145579271549
161.1328125,-78.93620879564375,60.75978048579302
163.57421875,-91.6182475413477,22.94305699427383
166.015625,-79.59284088610552,70.99761809711141
168.45703125,-81.90404753911176,74.90002117357417
170.8984375,-85.01663666463463,32.21688275330034
173.33984375,-84.53781165616036,6.930409230907599
175.78125,-82.15285524312077,121.3646384518643
178.22265625,-74.67840465468099,107.7023499148239
180.6640625,-74.64878415335762,104.441134889521
183.10546875,-80.77897255252364,73.51218529238416
185.546875,-82.94555205913338,31.02070000966649
187.98828125,-83.15976100804593,17.78423385309021
190.4296875,-82.75920842814804,162.3680350644602
192.87109375,-81.1648783530317,131.2377123822988
195.3125,-78.14441675806205,133.0219664514419
197.75390625,-76.30240724101779,149.6903987689355
200.1953125,-76.37331857685146,171.2634425323339
202.63671875,-76.83477180552451,178.5056861190533
205.078125,-80.46446015080181,150.6508402133914
207.51953125,-87.19419296791523,78.82470005558812
209.9609375,-83.87634477012698,99.25846699393102
212.40234375,-75.59131111743433,73.6981649347205
214.84375,-74.25986613906039,72.7187415390553
217.28515625,-73.79119576126583,68.83751040287116
219.7265625,-72.33713333791121,51.73196190481611
222.16796875,-71.96097866341246,36.10345582105918
224.609375,-75.38321719463491,17.98464022278913
227.05078125,-79.73761063750285,152.9777305952459
229.4921875,-77.52727830527819,131.4034882257128
231.93359375,-75.71417899597098,136.8515281146987
234.375,-76.07442763734072,142.2360808042585
236.81640625,-77.74958080772183,150.6510048122974
239.2578125,-79.54220208794267,166.2193314137339
241.69921875,-82.35794003112041,165.11766480242
244.140625,-82.30841287701213,137.4985951696006
246.58203125,-82.55930866475893,143.4128102594603
249.0234375,-91.33958610622729,51.16369094685032
251.46484375,-82.57131888372021,113.1065012102445
253.90625,-83.80671631712755,83.09145473962795
256.34765625,-83.5914781037183,63.44110354838354
258.7890625,-85.47998268406238,90.07815168586016
261.23046875,-91.72720329491717,166.6461814247501
263.671875,-79.58174021495206,139.349230447979
266.11328125,-77.916196995013,148.546397565669
268.5546875,-78.87666979066657,167.3670510530515
270.99609375,-79.34318867701828,21.05084580530311
273.4375,-75.31336674953727,41.79062457986438
275.87890625,-72.32013747245573,42.23665186617445
278.3203125,-72.46322227369087,43.00723277135905
280.76171875,-77.31203560959133,43.62747358556172
283.203125,-83.99212978803203,144.5883658098982
285.64453125,-74.42726051430969,113.8537911139822
288.0859375,-71.63122507830552,114.7637269657519
290.52734375,-73.80188582812939,120.8601395328507
292.96875,-80.47627791756391,142.334475837819
295.41015625,-88.29428705741691,171.861128536689
297.8515625,-88.62750531748118,69.08423652367101
300.29296875,-80.87989748995051,56.3895893481581
302.734375,-82.40695948699808,69.39802035713595
305.17578125,-86.38874663929762,109.6224290391825
307.6171875,-87.37022841343554,125.1076317620462
310.05859375,-86.82979962991621,161.3814467272381
312.5,-81.74906418797532,26.68389079841709
314.94140625,-80.42736983691972,39.29381379259722
317.3828125,-77.43700395736077,17.49787444913686
319.82421875,-72.58969237191307,1.394484989340932
322.265625,-72.00800867539246,165.4133499937462
324.70703125,-73.3093100021125,136.5998621591158
327.1484375,-73.30753077250874,117.2832460914544
329.58984375,-74.84619498806531,110.5226420112953
332.03125,-77.96782153735077,78.89210054356182
334.47265625,-78.42402609903091,42.87400900892443
336.9140625,-82.28804652535243,61.23146470752602
339.35546875,-79.23628522301826,90.99538600699346
341.796875,-78.13849303576075,82.2181571148307
344.23828125,-79.79433100009005,97.04618830338424
346.6796875,-79.76013057181746,99.24982318948582
349.12109375,-81.96847317422677,40.53558284529226
351.5625,-78.70702842737376,141.5850525142665
354.00390625,-76.1295038496239,113.1576553050265
356.4453125,-80.53993337279886,114.9161423122791
358.88671875,-93.60789561095976,9.629589061172794
361.328125,-85.78903852507024,26.11960547338141
363.76953125,-77.937558927117,5.090626217450931
366.2109375,-75.77091994682286,15.24913911645952
368.65234375,-75.96028380268632,35.22233475929099
371.09375,-77.99749444178885,42.80940626456794
373.53515625,-83.97690516310546,58.19661753802767
375.9765625,-84.23968276340847,117.8087492845702
378.41796875,-80.77907171457409,151.3289378643127
380.859375,-78.92185695138078,15.05523108046114
383.30078125,-76.69271178924981,53.60190836512108
385.7421875,-77.75975880645952,70.76049059129956
