#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BD5874
#Date Time: 2025-04-06 19:53:32.271
#Trace: Trace 1
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 8193
#Rate: 40000 Hz
#Samples: 16384
#Channel: C1
#Type: Sample
#Window: Blackman-Harris
#Channel: C1
#Range: 5.20963 V
#Offset: 4.3754e-05 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.22099 V
#Offset: 0.000263673 V
#Attenuation: 1 X
#Channel: F1
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Channel: F2
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 100 Hz
#Period: 10 ms
#Amplitude: 2 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Frequency (Hz),Trace 1 (dBV),Phase (deg)
0,-50.85310917525418,180
2.44140625,-54.27844987244999,0.428788011229205
4.8828125,-65.70133915593439,1.878031517023372
7.32421875,-102.0967069946291,168.3970579007048
9.765625,-84.52450443752426,9.935682092643503
12.20703125,-85.99941649063892,173.822947225994
14.6484375,-84.44713010453519,84.46547397970444
17.08984375,-76.28900342457241,53.55325958440245
19.53125,-74.20180495995987,44.59374678195344
21.97265625,-78.26752953766055,37.8060313731884
24.4140625,-101.269611422818,89.3470326821876
26.85546875,-83.14804995808147,131.6893684426313
29.296875,-74.36858767611281,91.21830555912697
31.73828125,-70.38436024666188,82.59144999995257
34.1796875,-69.20417088807073,86.1607992817853
36.62109375,-68.87228089947845,86.49975865671837
39.0625,-71.4049702664592,74.0030595906487
41.50390625,-78.67875606799814,29.74200952705457
43.9453125,-80.83669966222787,143.6134980155067
46.38671875,-78.59456375986545,114.9732508133358
48.828125,-73.91054740950005,100.770596010106
51.26953125,-76.23994623909505,78.94156910537774
53.7109375,-78.10582056453063,172.8950187696933
56.15234375,-79.59243938671976,140.509422282298
58.59375,-79.77732609833902,34.25134316890631
61.03515625,-75.04602002028713,28.05208127247636
63.4765625,-76.24497724933619,32.64132563324193
65.91796875,-73.86246290214935,9.652135010128909
68.359375,-69.5133293943242,170.402347634885
70.80078125,-69.54941803971917,154.9818295332927
73.2421875,-73.11544247807377,133.5704990386843
75.68359375,-76.70580498838653,144.5996014160918
78.125,-73.82053078379406,21.47281766224935
80.56640625,-71.68972789426132,47.40791610282593
83.0078125,-75.15254487299161,58.21714137691167
85.44921875,-81.97620346535565,37.28092684714702
87.890625,-79.03111534035713,0.4646721548153284
90.33203125,-76.03749904232576,152.01199862338
92.7734375,-56.29887942775526,1.396974322662498
95.21484375,-35.52022172996278,7.291290516206586
97.65625,-25.06181868766247,7.680310815297953
100.09765625,-21.98065521909138,7.709676793190734
102.5390625,-25.5865309258356,7.673516795708081
104.98046875,-36.70424443808326,7.275064133994182
107.421875,-60.18546700083446,179.3995863827816
109.86328125,-71.95975911318898,23.61915239691693
112.3046875,-76.91747364155898,8.867272364634911
114.74609375,-92.36520171932838,107.3486226262138
117.1875,-82.30098719206947,71.68527120906137
119.62890625,-79.80047808365109,90.98660193816985
122.0703125,-81.8349170034361,96.44044082729621
124.51171875,-89.91235370910657,140.6674167999915
126.953125,-78.96098102798669,16.02712041476667
129.39453125,-73.11871897181939,15.52440919100811
131.8359375,-72.3411962544522,23.55864367708243
134.27734375,-74.50853498886943,28.00287176851002
136.71875,-75.89629173716779,1.459393247562492
139.16015625,-76.53065387689981,159.1914080284467
141.6015625,-83.46775434107698,105.0967372942807
144.04296875,-76.57076044934794,51.71981611098683
