#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BD5874
#Date Time: 2025-04-03 15:21:20.296
#Trace: Trace 1
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 8193
#Rate: 40000 Hz
#Samples: 16384
#Channel: C1
#Type: Sample
#Window: Blackman-Harris
#Channel: C1
#Range: 5.20963 V
#Offset: 4.3754e-05 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.22099 V
#Offset: 0.000263673 V
#Attenuation: 1 X
#Channel: F1
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Channel: F2
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Frequency (Hz),Trace 1 (dBV),Phase (deg)
0,-39.915618740992,0
2.44140625,-43.2678313187057,179.3642543986506
4.8828125,-54.06314798081038,176.6360277861625
7.32421875,-75.42928161918176,143.5990367571516
9.765625,-79.73037685699968,36.67036648433917
12.20703125,-79.65455148733081,23.42085823059566
14.6484375,-84.73231331289035,64.69608043654664
17.08984375,-85.56988861871574,172.7097770944212
19.53125,-77.67754476159199,72.18792070326808
21.97265625,-74.82587441344077,101.12581380131
24.4140625,-80.50033337432545,131.9554232427206
26.85546875,-81.46287106727777,85.39916539602122
29.296875,-75.52117221336925,128.9778907392664
31.73828125,-74.37530314923562,151.3574236035842
34.1796875,-76.08953293039431,141.1485663527714
36.62109375,-77.18878059717993,125.2035449124432
39.0625,-79.95073240135685,146.0703594142183
41.50390625,-82.96064883059606,129.8983272327527
43.9453125,-75.99202676977636,96.72501005041724
46.38671875,-72.99801479039337,146.9273716805714
48.828125,-66.87804877030204,5.070807528150284
51.26953125,-66.8558049126994,6.248729277715252
53.7109375,-72.2094266485077,161.9327896332795
56.15234375,-73.32333426687876,110.9306380116038
58.59375,-71.35810753620221,90.71761542110372
61.03515625,-71.695938581134,75.90546917638035
63.4765625,-71.10877300298368,54.207402362232
65.91796875,-69.6197735797731,53.7778454683946
68.359375,-69.38702927534509,79.92759208453771
70.80078125,-71.01985067924993,110.312864577964
73.2421875,-76.85636568874921,148.3813184802702
75.68359375,-80.02161832601135,149.8489452964761
78.125,-75.02883211410339,112.6922033451711
80.56640625,-74.39651311210173,101.7526439145195
83.0078125,-79.50727434677532,100.6520591496062
85.44921875,-89.74499479091781,92.2432818875988
87.890625,-73.77491930609776,117.5774958512016
90.33203125,-68.93082717015555,116.553754093703
92.7734375,-68.89707519600208,102.8563128660047
95.21484375,-74.77059679511115,86.96803966859784
97.65625,-84.89145677942619,155.4721657790679
100.09765625,-74.77914335085894,158.2592916223824
102.5390625,-72.22363901368836,135.7937174399144
104.98046875,-75.38786017447953,121.1894135519091
107.421875,-93.8304411539343,70.84164857994129
109.86328125,-76.52064367609948,152.3795340144992
112.3046875,-72.20459678623783,170.8002108876221
114.74609375,-72.07226843959008,4.324936280883142
117.1875,-72.82775930518378,1.105091065990831
119.62890625,-74.88665740434536,176.7247317931858
122.0703125,-87.61415911758321,18.01932954620663
124.51171875,-82.78674054410038,30.96242137553792
126.953125,-76.73453569382184,65.37898908874634
129.39453125,-78.01055644775941,85.8643296265773
131.8359375,-80.92551753881091,139.6022883773365
134.27734375,-78.2915363879865,14.42680016436505
136.71875,-71.40918706444302,39.75744732226741
139.16015625,-67.10348385682057,39.72269290012431
141.6015625,-67.60810061242961,45.04234444160836
144.04296875,-72.15113251600576,84.94013220772885
146.484375,-70.80477967057577,154.5974494569494
148.92578125,-69.69819657552291,11.10646573749979
151.3671875,-74.89618868541552,33.15291498303767
153.80859375,-79.33562450930526,59.92586319033347
156.25,-70.33753969832436,65.52533215069784
158.69140625,-69.42590462639919,81.83866929021511
161.1328125,-71.15252348615651,104.8488836403317
163.57421875,-79.76929101004305,148.6407908120765
166.015625,-78.13997391558047,100.7250575412635
168.45703125,-78.0836961927762,131.1560375947661
170.8984375,-86.34040410257562,113.5141044731708
173.33984375,-81.81452120488333,85.89323409942354
175.78125,-79.91519280346857,110.1268330319729
178.22265625,-77.25037946016587,124.2881393103234
180.6640625,-73.15435591523682,119.9807301376237
183.10546875,-72.128874571041,110.1258233674877
185.546875,-73.00572535255225,105.1173576638723
187.98828125,-73.53671257082603,125.5025476928474
