#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BD5874
#Date Time: 2025-04-03 16:22:31.696
#Trace: Trace 1
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 8193
#Rate: 40000 Hz
#Samples: 16384
#Channel: C1
#Type: Sample
#Window: Blackman-Harris
#Channel: C1
#Range: 5.20963 V
#Offset: 4.3754e-05 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.22099 V
#Offset: 0.000263673 V
#Attenuation: 1 X
#Channel: F1
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Channel: F2
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 100 Hz
#Period: 10 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Frequency (Hz),Trace 1 (dBV),Phase (deg)
0,-40.25325204076247,0
2.44140625,-43.62441041244337,0.3367731723474569
4.8828125,-54.60959690323573,2.69522825492545
7.32421875,-76.77928226705021,44.3722474551062
9.765625,-85.17336423351463,118.082302050139
12.20703125,-88.27618225418036,80.97106850646186
14.6484375,-80.52828467805988,89.43592980854288
17.08984375,-84.14381879747359,116.6333556836417
19.53125,-82.58891152960805,33.13083856249406
21.97265625,-81.9294058059412,49.19406757333518
24.4140625,-84.69135466881349,108.9060167590575
26.85546875,-72.47688984175042,79.33377260969596
29.296875,-67.80409246992303,68.9115069436878
31.73828125,-66.36613127716046,66.47540470307192
34.1796875,-68.16782529812328,74.28504219820486
36.62109375,-72.24792242526472,99.17912539206154
39.0625,-73.14505966628404,126.2155498610656
41.50390625,-73.14327495223117,119.8901012928502
43.9453125,-76.57630562181981,95.49141553463568
46.38671875,-85.45074440765019,113.2501981144552
48.828125,-74.54995006853979,174.3312650436319
51.26953125,-70.145846654895,170.600213491823
53.7109375,-72.09419224105287,162.2022828095499
56.15234375,-84.36485331831287,114.9438592958286
58.59375,-74.86326171168771,175.5195673597197
61.03515625,-72.0802744358957,172.4481837560458
63.4765625,-74.34500857980069,22.78784661867894
65.91796875,-72.75779744858491,68.88956249070637
68.359375,-72.30998479981999,80.64115437889429
70.80078125,-76.54064498838183,80.41070225058542
73.2421875,-90.98784649718068,52.08153082658149
75.68359375,-81.67796354745568,119.3286312173756
78.125,-78.2059141606439,140.3575625238032
80.56640625,-79.59700350259641,7.875008748107438
83.0078125,-77.81067647828239,72.87688067591253
85.44921875,-78.22428615974104,94.32384200380889
87.890625,-91.64661333696672,153.6753762462875
90.33203125,-80.21887711219252,55.96951389765801
92.7734375,-57.173928179933,52.98625829749982
95.21484375,-35.43143364473205,53.11218223980367
97.65625,-24.9604704556625,53.14739036230966
100.09765625,-21.88434338181965,53.16007851516417
102.5390625,-25.49394563949637,53.13870633046238
104.98046875,-36.56690642117989,52.95641929569865
107.421875,-58.04473999701747,48.91695546011574
109.86328125,-75.08354114920623,175.5956159279282
112.3046875,-77.76325251693956,143.3758147591814
114.74609375,-79.59114335503978,83.84236946662119
117.1875,-79.49599351733427,86.47910614436326
119.62890625,-79.77771474053591,129.5796591464849
122.0703125,-81.80010485084995,158.2250696498183
124.51171875,-86.92612112288961,127.8235365053859
126.953125,-80.3394707093819,71.37673571841866
129.39453125,-77.0824411116222,53.72466501072543
131.8359375,-77.05530029035104,35.30371778054233
134.27734375,-80.11230745915448,24.00468957375273
136.71875,-88.84077648137406,72.4034747884557
139.16015625,-82.73312812311147,126.5564092546929
141.6015625,-85.60312340951116,105.2939797811977
144.04296875,-84.23075090031331,172.2740517453895
146.484375,-77.57249291685191,163.0812085514296
148.92578125,-76.46643516026606,2.683237508545694
151.3671875,-79.833982733993,37.21447830545961
153.80859375,-83.50640192428446,69.64457159537626
156.25,-80.80869098059952,9.259434463912294
158.69140625,-75.05627638025959,165.3953807081524
161.1328125,-74.13556661832268,164.958520438204
163.57421875,-73.73995952473874,18.42857141049793
166.015625,-70.43175479775762,50.96410948369877
168.45703125,-70.28346350623445,60.3936076879484
170.8984375,-74.70217723232859,56.73168150959736
173.33984375,-85.01051437220882,24.24826326239957
175.78125,-81.90027640224704,101.1556433976442
178.22265625,-78.5864259653261,97.31551896609017
180.6640625,-86.52969505015498,115.6830537454663
183.10546875,-82.05047775700649,78.79048008284212
185.546875,-78.91931345507049,82.33125772306103
187.98828125,-84.43514689512543,83.89085694570709
190.4296875,-91.6816119754661,11.32573206648527
192.87109375,-71.63706698360419,45.37962095276387
195.3125,-53.65573455416186,50.32302916531444
197.75390625,-43.82043579854687,51.25951807208254
200.1953125,-41.06752867375367,51.5850206831292
202.63671875,-44.96766011725552,52.0293307403094
205.078125,-56.45934797406258,54.43546358915971
207.51953125,-78.58872618701427,94.91306786371904
209.9609375,-82.37068670043571,164.1632788843241
212.40234375,-86.37378161688108,152.2285727801118
214.84375,-90.64270425781608,91.25581007558249
217.28515625,-91.84364595987159,89.71604320178474
219.7265625,-88.72398287117426,2.040633575727935
222.16796875,-87.35805720561675,42.87547568297779
224.609375,-86.57591091864191,165.8012598465937
227.05078125,-77.91654105308658,8.078831739822915
229.4921875,-76.12563123564998,0.8314675205152016
231.93359375,-77.30897643518523,170.9574556067767
234.375,-81.67852639155056,157.6021630175121
236.81640625,-85.19078472509919,121.9060435503322
239.2578125,-85.44106121780331,131.7541136254683
241.69921875,-82.2958737079731,175.3045035748752
244.140625,-82.27807641739312,7.980255834075584
246.58203125,-89.02334318336068,25.68193505225353
249.0234375,-88.08320726461804,66.51393005723082
251.46484375,-85.20533253946247,86.17575815306978
253.90625,-87.86702267956962,132.017741591322
256.34765625,-86.83092473302071,59.94999523712891
258.7890625,-79.60436861869724,95.19723653858442
261.23046875,-78.76728417545661,109.9699790035851
263.671875,-81.03669559403511,152.1657469976078
266.11328125,-79.33630687788865,16.67541177377205
268.5546875,-81.90957275109366,31.37039707290831
270.99609375,-94.96266727568843,113.1507701986173
273.4375,-84.49848202066067,165.0014441689785
275.87890625,-85.24931911493694,132.5373993991908
278.3203125,-85.78759310168935,54.69221812220126
280.76171875,-82.37898925241991,20.63639865002559
283.203125,-82.69905294808665,35.55654894979965
