#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BD5874
#Date Time: 2025-04-03 15:37:43.444
#Trace: Trace 1
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 8193
#Rate: 40000 Hz
#Samples: 16384
#Channel: C1
#Type: Sample
#Window: Blackman-Harris
#Channel: C1
#Range: 5.20963 V
#Offset: 4.3754e-05 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.22099 V
#Offset: 0.000263673 V
#Attenuation: 1 X
#Channel: F1
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Channel: F2
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Frequency (Hz),Trace 1 (dBV),Phase (deg)
0,-42.08256238662764,0
2.44140625,-45.48701967829712,179.3972722771714
4.8828125,-56.67441231296049,176.9700090623346
7.32421875,-81.21712172794808,137.4069528650083
9.765625,-89.06012915691961,53.7033764568116
12.20703125,-92.38625499474331,51.07218261939849
14.6484375,-90.53543369624704,33.74300021370004
17.08984375,-86.84003212353127,128.3390641020149
19.53125,-78.14380524405988,109.019036871526
21.97265625,-76.53103536904663,109.1817807992651
24.4140625,-80.28288340918797,115.1122499250313
26.85546875,-84.37958805657445,0.6517880113971096
29.296875,-77.64772067747599,36.40655389514705
31.73828125,-76.91251933268084,43.71827583925585
34.1796875,-82.4205775544547,33.65223742931047
36.62109375,-85.33639931057488,136.7677963096324
39.0625,-80.68610650681434,115.9396902666979
41.50390625,-78.14514418866055,111.0606951615666
43.9453125,-77.35884850953016,114.707403905786
46.38671875,-75.56075963227859,175.0486436116362
48.828125,-68.2681829465505,25.47403459692665
51.26953125,-67.6853984986129,28.74662120118228
53.7109375,-72.94517520102931,25.04806616006216
56.15234375,-76.55015822401333,17.47495785427167
58.59375,-74.66638339952674,22.87367066580832
61.03515625,-76.13458966341888,38.95930572520165
63.4765625,-81.52608761461109,46.33933543214317
65.91796875,-84.90538686119385,168.9138762925554
68.359375,-84.49470701216507,131.6190626467551
70.80078125,-92.10727760554782,161.7717807742944
73.2421875,-82.40200922273999,30.08563851318498
75.68359375,-80.1146705707623,10.86113192700023
