#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BD5874
#Date Time: 2025-04-06 20:16:21.328
#Trace: Trace 1
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 8193
#Rate: 40000 Hz
#Samples: 16384
#Channel: C1
#Type: Sample
#Window: Blackman-Harris
#Channel: C1
#Range: 5.20963 V
#Offset: 4.3754e-05 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.22099 V
#Offset: 0.000263673 V
#Attenuation: 1 X
#Channel: F1
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Channel: F2
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Frequency (Hz),Trace 1 (dBV),Phase (deg)
0,-50.12740204405692,180
2.44140625,-53.39750432828345,179.5377240063952
4.8828125,-64.0098202379768,0.1307827830988003
7.32421875,-87.04926992014533,30.47815009371629
9.765625,-87.16529556678364,134.5369075771809
12.20703125,-83.33837694287061,150.1367938262494
14.6484375,-81.43286513388452,163.1428533655981
17.08984375,-85.7865730478329,174.5311430642347
19.53125,-92.26895398240435,133.2818221412713
21.97265625,-84.35557492847538,112.0592052481085
24.4140625,-79.53644166861642,60.46123166753767
26.85546875,-79.10932303444196,42.38781696442631
29.296875,-83.10363681067601,28.39541525865234
31.73828125,-82.43776711268001,31.29144794916849
34.1796875,-84.97572784746609,39.62180308465697
36.62109375,-86.88656623769083,56.4593009740191
39.0625,-78.99499533077721,43.00149109992554
41.50390625,-79.88119063796441,22.01532556835465
43.9453125,-82.29687979773428,161.3665037847398
46.38671875,-77.72606916688025,96.83189493705724
48.828125,-72.05667211234699,75.17364055689364
51.26953125,-71.45484710043689,76.65672817034934
53.7109375,-74.26053780430992,107.3068953710087
56.15234375,-74.56293418366255,155.5367423493808
58.59375,-75.74775065042223,159.18995134017
61.03515625,-74.50949999729932,109.5630082442457
63.4765625,-70.99930591626766,101.2247170950457
65.91796875,-71.21613522408971,114.1660305455184
68.359375,-74.45282746894645,128.7243968582955
70.80078125,-78.02772248956697,158.9048886793686
73.2421875,-75.84420710160632,177.2078647426511
75.68359375,-76.99355086687697,1.244785498899645
78.125,-79.41799615773833,35.88269738783555
80.56640625,-73.74277306030564,53.1166031806904
83.0078125,-69.44882419965704,49.52900057036639
85.44921875,-68.67923354359644,43.17009419986968
87.890625,-71.97758088793711,40.32221806100238
90.33203125,-78.04725054351449,52.21438604832908
92.7734375,-81.20436410471072,52.59561607931721
95.21484375,-84.10636333343859,45.75882605161826
97.65625,-89.98521753975537,156.2470924618562
100.09765625,-80.14687230096587,178.7535788189172
102.5390625,-79.11830949571072,139.8926276669335
104.98046875,-76.58072028734853,87.46612139241495
107.421875,-73.25262061409754,47.0199835201384
109.86328125,-69.32463630055413,23.80073206511882
112.3046875,-69.27417019487862,19.54757145211052
114.74609375,-75.2462637380407,44.20312391680024
117.1875,-76.61859864161622,105.4934645347617
119.62890625,-75.9460070078386,122.0137322870524
122.0703125,-75.86877970433358,148.1777238579448
124.51171875,-77.4146190354024,177.0231921609922
126.953125,-86.07593892142063,103.270815754043
129.39453125,-74.97036381954698,158.1181796498319
131.8359375,-74.88098278324357,150.074954663409
134.27734375,-79.1372143649822,103.878520309724
136.71875,-81.21153774823712,52.21473551785709
139.16015625,-84.75995202804077,27.31950628740984
141.6015625,-85.62404294109272,40.59715499428251
144.04296875,-82.66759091207371,58.91194912745721
146.484375,-79.4681127796073,68.15584737748658
148.92578125,-76.90907602697276,73.77669962871421
151.3671875,-75.38885836711697,80.76131105127074
153.80859375,-75.23731948700318,93.61738046203884
156.25,-75.34309064995622,117.0139075962044
158.69140625,-74.87163113119193,126.0435514861121
161.1328125,-77.42705478174103,107.4685083172303
163.57421875,-86.70323402329987,29.89738082042158
166.015625,-78.84454378174352,117.5748503262598
168.45703125,-81.00647979461777,115.2418179810863
170.8984375,-84.44648511434801,35.08556721348459
173.33984375,-83.66741619897795,50.94685961326262
175.78125,-89.59386183457489,78.47385817111643
178.22265625,-81.65105606851884,90.69387836382002
180.6640625,-79.47920408117281,145.3969055450559
183.10546875,-77.07375265873929,159.4461921477572
185.546875,-77.55712635685551,132.7517881867619
187.98828125,-77.43248950642308,107.3078305153902
190.4296875,-80.53071890651375,90.08399950292012
192.87109375,-83.68998471673106,62.39445780186909
195.3125,-84.26985385534789,51.98943664216087
197.75390625,-86.73071421809256,7.653596778237127
200.1953125,-83.59634973411903,123.1251452681601
202.63671875,-81.46306178373581,65.70673752172301
205.078125,-77.81972425728944,42.49036019303433
207.51953125,-80.25518848125034,74.84924502684784
209.9609375,-78.15283161139654,144.9198604488104
212.40234375,-77.50964094888573,158.5132409933065
214.84375,-84.67964893290679,137.3350242501094
217.28515625,-87.50889221117532,25.67562261205391
219.7265625,-82.62756364647062,11.9062221930543
222.16796875,-80.11536210686772,34.40832511974767
224.609375,-78.95581686580891,41.17118321100735
227.05078125,-78.72074646860548,31.68184633527834
229.4921875,-78.14029528290251,36.71639202167948
231.93359375,-81.68247150250848,58.75613512580973
234.375,-87.64292509580905,174.9848341596868
236.81640625,-81.46174924156944,19.7972518780268
239.2578125,-86.48016946681565,171.9712283050055
241.69921875,-93.57770750562867,27.50195994773505
244.140625,-80.52880532503065,170.3775350717931
246.58203125,-75.46321398838327,176.040004170356
249.0234375,-76.06506884891421,178.9116842348855
251.46484375,-87.09212180894809,164.1307384980028
253.90625,-93.49301377713223,163.6480320097119
256.34765625,-84.69890305864871,104.9985675336384
258.7890625,-83.0849455303556,115.0765452233481
