#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BD5874
#Date Time: 2025-04-03 16:23:31.931
#Trace: Trace 1
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 8193
#Rate: 40000 Hz
#Samples: 16384
#Channel: C1
#Type: Sample
#Window: Blackman-Harris
#Channel: C1
#Range: 5.20963 V
#Offset: 4.3754e-05 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.22099 V
#Offset: 0.000263673 V
#Attenuation: 1 X
#Channel: F1
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Channel: F2
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 100 Hz
#Period: 10 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Frequency (Hz),Trace 1 (dBV),Phase (deg)
0,-40.4475279863604,0
2.44140625,-43.80177772033137,0.1079189431909004
4.8828125,-54.53150462071768,0.1951689662465392
7.32421875,-73.3077405740796,5.844358224269611
9.765625,-80.72511586983532,34.94272758822328
12.20703125,-84.61395728486585,66.30296397991872
14.6484375,-90.85671514845694,118.635033846775
17.08984375,-99.57361077171504,145.7489697721567
19.53125,-84.32574668127211,172.4363145839015
21.97265625,-78.21570161365412,6.892800368323353
24.4140625,-75.55642264077551,5.023094632919554
26.85546875,-76.76026894908819,166.6003074277703
29.296875,-79.27612720164495,123.5321583016536
31.73828125,-82.39625833074541,96.69169017013134
34.1796875,-93.50872393377233,28.97098671909539
36.62109375,-80.90026718388475,59.81630506912398
39.0625,-80.71793242055494,65.01946018712775
41.50390625,-86.93942683489722,111.4204633053761
43.9453125,-85.21470236936548,172.4138378425692
46.38671875,-88.72383899358182,82.46922586984891
48.828125,-76.5157356198094,42.77946019504154
51.26953125,-75.00186086959657,36.87746084635972
53.7109375,-78.45171073391691,19.6123147177268
56.15234375,-85.81202095497758,167.0803431632811
58.59375,-88.45631554926638,12.20395460440533
61.03515625,-85.76596589403273,178.166267344607
63.4765625,-98.11488318238813,142.4170791036552
65.91796875,-86.1265510834877,6.655072681427478
68.359375,-84.02589516451769,33.64021254636768
70.80078125,-83.67209592047031,26.83516059994717
73.2421875,-83.1084905397818,179.0343364074772
75.68359375,-83.14758613545385,161.7835279966848
78.125,-85.18135762430529,155.8706826932737
80.56640625,-89.90254776928984,165.0740683456887
83.0078125,-97.23897999091166,104.9553544413105
85.44921875,-89.60883853668844,135.193514643126
87.890625,-88.61005992952852,27.09939882548987
90.33203125,-79.72936979198279,10.09951991810852
92.7734375,-61.187543204828,69.64174473226029
95.21484375,-39.48461609225899,66.18112363846338
