#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BD5874
#Date Time: 2025-04-02 19:03:14.412
#Trace: Trace 1
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 8193
#Rate: 40000 Hz
#Samples: 16384
#Channel: C1
#Type: Sample
#Window: Blackman-Harris
#Channel: C1
#Range: 5.20963 V
#Offset: 4.3754e-05 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.22099 V
#Offset: 0.000263673 V
#Attenuation: 1 X
#Channel: F1
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Channel: F2
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 100 Hz
#Period: 10 ms
#Amplitude: 2 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Frequency (Hz),Trace 1 (dBV),Phase (deg)
0,-40.94547232330707,180
2.44140625,-44.29175577972625,0.8025062017787159
4.8828125,-54.99057417475348,3.450811288769088
7.32421875,-72.81085392284709,43.21613972578573
9.765625,-74.06403159181382,84.54222460394065
12.20703125,-70.98579948740431,54.10593599534436
14.6484375,-64.54835500361794,44.37893159248463
17.08984375,-62.55645982116611,52.49942505614292
19.53125,-66.3916631955756,55.92944613860578
21.97265625,-78.71760852414481,1.10116965693965
24.4140625,-71.753093164082,54.37712882387878
26.85546875,-62.80867993633252,35.70156038619715
29.296875,-59.17106346184514,31.93382879432679
31.73828125,-59.78892271156722,12.91595579654628
34.1796875,-63.6630915508391,166.3298358818808
36.62109375,-73.21754736281341,29.13369321554498
39.0625,-67.32758526098753,82.63425408044988
41.50390625,-74.51330378953469,69.44997944842105
43.9453125,-68.75179542993311,119.6974322151518
46.38671875,-63.23628066596499,114.9713473588676
48.828125,-65.01341635909412,112.5352217734764
51.26953125,-71.709817809589,156.4289410394429
53.7109375,-64.35427814573225,9.674861558960805
56.15234375,-61.68833788249869,178.3566422505341
58.59375,-65.54345922703492,165.0423663444015
61.03515625,-72.7504414414669,101.0968393890775
63.4765625,-65.32524459401563,52.86650334614738
65.91796875,-61.32259847940758,30.65649057864626
68.359375,-60.27349459242459,7.101193615871796
70.80078125,-63.21251326618675,177.6715375183666
73.2421875,-79.88243633067732,23.97938594664174
75.68359375,-64.95944222661747,19.07809149083993
78.125,-59.6654454147252,29.71447524864869
80.56640625,-59.32966722112273,30.45493260677805
83.0078125,-60.75679896495445,38.77933615916479
85.44921875,-62.58708985371884,55.12635567123917
87.890625,-67.77313468530905,26.71888431343575
90.33203125,-64.62752849654629,141.7825425590057
92.7734375,-41.48726251669183,71.32215689685434
95.21484375,-20.0488521545987,75.63649690675523
97.65625,-9.583184566286594,75.97488016745213
100.09765625,-6.504277725914069,76.03295515548008
102.5390625,-10.11002569588047,76.00031227535858
104.98046875,-21.17969236300404,75.70234386395005
107.421875,-42.93281742728557,72.40491815267112
109.86328125,-73.5654445601316,1.163509552470985
112.3046875,-65.49897651062231,75.83817477110844
114.74609375,-61.25783994767281,81.21718792184863
117.1875,-60.72137718624212,103.363871550917
119.62890625,-60.11139328952347,113.4041412595631
122.0703125,-60.59400147519384,116.7622047181878
124.51171875,-64.46629795684574,129.3166430548355
126.953125,-91.20472907406517,114.1454109263245
129.39453125,-63.82731836479663,145.0609593143189
131.8359375,-59.45571086673526,125.5281137613048
134.27734375,-59.05682236977582,105.0518382673537
136.71875,-62.80307965740156,103.9324628201243
139.16015625,-76.13095653254621,147.9432470110042
141.6015625,-64.77987340055024,125.8218093821959
144.04296875,-58.93346869163648,132.7805770665994
146.484375,-60.36865432941417,125.8607869974605
148.92578125,-66.77766615928223,128.2360959838486
151.3671875,-66.16906114953048,7.556203500010985
153.80859375,-62.75313459060855,20.40422370350476
156.25,-65.86893834347183,15.12495353129811
158.69140625,-70.67500283749841,136.8147085848175
161.1328125,-69.10029580030881,105.8416929484264
163.57421875,-71.14457734527483,136.4723664223775
166.015625,-64.84457161331251,129.5853711463446
168.45703125,-58.78319121304916,104.1484774542207
170.8984375,-57.6379945851745,95.70649002889569
173.33984375,-61.26165452297673,90.423171854258
175.78125,-66.53368034331712,61.61830699023812
178.22265625,-71.92481010598752,13.37460195602078
180.6640625,-68.86063477257829,95.46686926546883
183.10546875,-64.72654709818576,88.66537257712788
185.546875,-66.48307139082848,91.02142040816392
187.98828125,-68.31857996218866,75.1326796817218
190.4296875,-67.98559514786014,78.80674559134189
192.87109375,-69.70337372372762,110.2950261928609
195.3125,-68.61564350316867,119.4538991651107
197.75390625,-62.03670065699847,103.5661185813939
200.1953125,-59.59123139868281,102.5041317272901
202.63671875,-65.36662456249383,103.2277979865629
205.078125,-81.25092599334036,128.8674226470038
207.51953125,-74.2409553074606,109.884569704494
209.9609375,-86.03590773265833,1.270169154364053
212.40234375,-71.16756143172964,145.2395290696007
214.84375,-67.30093587534115,175.6461917538385
217.28515625,-65.21647241444614,32.01266130250856
219.7265625,-65.43080426430654,51.59569233779295
222.16796875,-68.59818523791935,57.8743471064105
224.609375,-71.3771613122745,107.7316846983784
227.05078125,-63.41521618756326,168.928493758985
229.4921875,-58.82450476056759,2.942633357111683
231.93359375,-60.71232736755967,177.7659468535195
234.375,-70.67491936846591,163.2069297162395
236.81640625,-73.01020558702432,76.59885702893065
239.2578125,-68.18746949856957,83.3027644984378
241.69921875,-71.13260913655137,132.2388379151853
244.140625,-69.8456866218672,10.90078573264157
246.58203125,-69.90725136165976,33.98558003236412
249.0234375,-74.92997136200356,15.39494357213465
251.46484375,-75.90974140626892,15.05541337633858
253.90625,-62.32817408900772,159.0550511969981
256.34765625,-59.3077006109154,148.5306051097002
258.7890625,-64.55407592275063,151.2707836518757
261.23046875,-78.29770809748764,81.42636028588036
263.671875,-67.92314723933016,152.3106002720546
266.11328125,-63.01703571810751,158.6782616326024
268.5546875,-61.94813187952874,153.692478600909
270.99609375,-64.43671959338525,171.8137819664503
273.4375,-66.06123787686344,39.76122750202869
275.87890625,-68.21301604605677,100.0005721053145
278.3203125,-65.13601712395966,154.6271862653894
280.76171875,-63.72502187817322,164.2656148361527
283.203125,-65.32127496320774,176.3655294091311
285.64453125,-69.33009147951616,27.87105176134088
288.0859375,-94.80211056024177,52.87021318307674
290.52734375,-67.83215347606235,70.7904651915549
292.96875,-54.14106605254609,25.19146197535581
295.41015625,-33.03863873002404,37.9412604925424
297.8515625,-23.18989018268682,39.10353761845027
300.29296875,-20.63682318146516,39.31536120016396
302.734375,-24.74795518036857,39.26202589089834
305.17578125,-36.28671418222084,38.39288068275608
307.6171875,-56.13608471535366,23.64074000585216
310.05859375,-63.97083923309604,158.6075377943432
312.5,-66.63917718041949,112.8597278330358
314.94140625,-64.8177159639732,73.07882349269843
317.3828125,-63.70193122256379,76.7644252470777
319.82421875,-63.2835480177878,80.1337000814472
322.265625,-63.01022264936287,82.16791604454515
324.70703125,-64.72650708369252,87.01826232075261
327.1484375,-71.80392277986722,61.95751609772011
329.58984375,-69.78624834112664,121.8075409724046
332.03125,-63.14292809513449,75.11617905076803
334.47265625,-61.04908008784285,53.47269595451525
336.9140625,-64.17799776970662,53.96792001597604
339.35546875,-77.21587592963539,87.57155992032541
341.796875,-68.85422145927299,71.90042792760808
344.23828125,-63.36365109781427,82.27334728295698
346.6796875,-65.00792465807437,84.8439320337625
349.12109375,-72.24825565000181,127.3770333464666
351.5625,-67.05363745034417,1.751741569331258
354.00390625,-66.49653142370555,175.5473329417276
356.4453125,-70.92724319421818,138.5894516290163
358.88671875,-70.52144164405634,92.0576742116055
361.328125,-70.13245790566617,106.0235654541584
363.76953125,-65.92289809318353,145.6441886806154
