#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery3
#Serial Number: SN:210415BD5874
#Date Time: 2025-04-03 16:14:27.006
#Trace: Trace 1
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 8193
#Rate: 40000 Hz
#Samples: 16384
#Channel: C1
#Type: Sample
#Window: Blackman-Harris
#Channel: C1
#Range: 5.20963 V
#Offset: 4.3754e-05 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.22099 V
#Offset: 0.000263673 V
#Attenuation: 1 X
#Channel: F1
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Channel: F2
#Range: nan V
#Offset: nan V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 100 Hz
#Period: 10 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Frequency (Hz),Trace 1 (dBV),Phase (deg)
0,-39.33272866346794,0
2.44140625,-42.66433785254092,1.219133550285737
4.8828125,-53.36193329431332,3.164319563411335
7.32421875,-74.91063248560101,7.837123824317734
9.765625,-89.65206073594402,36.23925292699531
12.20703125,-89.36188619133242,44.05757469970752
14.6484375,-98.98771108954881,49.7074641226671
17.08984375,-102.7737613262382,52.99454945964738
19.53125,-86.11256256933778,44.69540024072779
21.97265625,-80.84518270974317,46.20134929510977
24.4140625,-83.46687605251888,35.9148891075712
26.85546875,-82.91103253000202,120.1594024841926
29.296875,-75.35412507352956,88.27656090901331
31.73828125,-74.20912321389346,69.05072733223945
34.1796875,-77.50747892174149,54.3051057958448
36.62109375,-84.49763612587509,57.94082495720178
39.0625,-91.20548702243963,73.79337633903953
41.50390625,-107.814468884512,178.7958989243627
43.9453125,-86.60669418034212,70.45511491448899
46.38671875,-77.18855635572433,100.5407141406359
48.828125,-71.55036084688274,112.8754905656794
51.26953125,-71.69607665407298,127.2248418095539
53.7109375,-73.50780547191965,171.4318091448393
56.15234375,-72.37236946671108,18.24880901684394
58.59375,-74.10993956235315,18.40799882835269
61.03515625,-77.6968629331941,9.702430087233273
63.4765625,-87.29929124486426,171.9760557125984
65.91796875,-86.0638852333873,39.4254287943173
68.359375,-83.75057080297719,39.44564019171565
70.80078125,-89.5304197344567,33.94656461102524
73.2421875,-91.57168865243219,95.09747635440897
75.68359375,-82.33225433199409,50.69811395404505
78.125,-79.64817964239225,35.76271450989521
80.56640625,-82.55523858914357,26.88284496416427
83.0078125,-89.81036234178397,23.05017365617055
85.44921875,-94.31098366694142,17.49384703526205
87.890625,-82.23302149408406,25.90772153477193
90.33203125,-82.14820493782582,45.29689338666551
92.7734375,-43.91366146834165,111.1240528042022
95.21484375,-22.88287909998666,111.2748892847867
97.65625,-12.44824720197258,111.2768856429561
100.09765625,-9.3774275413782,111.2851616010802
102.5390625,-12.99242484482791,111.2956472667832
104.98046875,-24.10161176472624,111.2993078597668
107.421875,-46.30058333403539,110.2181932587611
109.86328125,-72.49674507309842,41.87913147534633
112.3046875,-72.42256420936654,45.81140663448213
114.74609375,-79.90085029556823,50.35541821744671
117.1875,-94.63160543548068,129.4777910604712
119.62890625,-85.62027426920551,1.038528497037005
122.0703125,-83.35497246905148,5.803702537470667
124.51171875,-87.74040558620838,13.40006067679882
126.953125,-104.7351045394056,31.44937822113268
129.39453125,-90.91278704946035,34.52123634275883
131.8359375,-82.87286975997638,45.27551770197575
134.27734375,-81.74001902447317,47.34154015642241
136.71875,-84.92113882431832,46.56516563714214
139.16015625,-88.22462814489154,41.86779146937034
141.6015625,-93.7538931571155,21.26572749379289
144.04296875,-95.27935954575318,122.2187769218966
146.484375,-91.64182826006751,121.1852002705432
148.92578125,-94.43512606355384,155.0417180715305
151.3671875,-90.05568920606932,69.33148895342995
153.80859375,-86.24039640994022,81.24363333921082
156.25,-93.16608976214226,92.65722081542957
158.69140625,-94.00450734954586,60.82813010733047
